Date,Price,Open,High,Low,Vol.,Change %
25-Oct-18,53.003,53.094,53.293,52.677,2.10M,-0.16%
24-Oct-18,53.088,53.325,53.933,52.894,2.91M,-0.44%
23-Oct-18,53.32,53.122,54.694,50.648,2.47M,0.41%
22-Oct-18,53.105,53.686,54.176,52.78,2.24M,-1.15%
21-Oct-18,53.721,54.233,54.751,53.476,2.40M,-0.94%
20-Oct-18,54.231,53.632,54.866,53.336,2.04M,1.11%
19-Oct-18,53.638,53.431,54.47,52.965,2.19M,0.40%
18-Oct-18,53.426,55.484,55.706,52.819,2.30M,-3.71%
17-Oct-18,55.484,55.416,55.571,54.339,1.96M,0.14%
16-Oct-18,55.408,55.95,56.809,54.619,1.86M,-0.97%
15-Oct-18,55.951,52.545,61.175,52.233,3.21M,6.48%
14-Oct-18,52.545,54.063,54.499,51.838,2.13M,-2.80%
13-Oct-18,54.059,53.806,54.926,53.551,1.71M,0.47%
12-Oct-18,53.806,51.263,54.149,50.968,2.17M,4.99%
11-Oct-18,51.248,58.334,58.373,49.426,3.18M,-12.21%
10-Oct-18,58.374,58.968,59.086,57.551,2.68M,-1.01%
9-Oct-18,58.968,59.655,59.887,58.523,2.23M,-1.15%
8-Oct-18,59.655,58.274,60.163,57.693,2.26M,2.37%
7-Oct-18,58.273,57.951,58.533,56.986,1.50M,0.56%
6-Oct-18,57.951,59.065,59.169,56.692,4.73M,-1.78%
5-Oct-18,59.001,58.41,59.82,57.672,4.63M,1.01%
4-Oct-18,58.411,57.562,60.079,57.457,3.26M,1.51%
3-Oct-18,57.541,59.606,59.704,56.745,4.78M,-3.46%
2-Oct-18,59.606,60.392,61.835,59.231,4.43M,-1.32%
1-Oct-18,60.401,61.225,62.137,59.472,4.48M,-1.34%
30-Sep-18,61.224,61.703,63.035,59.81,4.32M,-0.78%
29-Sep-18,61.703,61.943,62.324,59.08,3.26M,-0.39%
28-Sep-18,61.947,63.275,64.897,60.336,3.75M,-2.09%
27-Sep-18,63.267,57.257,65.486,56.747,4.57M,10.49%
26-Sep-18,57.259,57.573,59.838,56.583,2.67M,-0.52%
25-Sep-18,57.559,57.982,58.082,54.43,2.92M,-0.73%
24-Sep-18,57.982,61.408,61.54,57.218,2.93M,-5.58%
23-Sep-18,61.409,60.628,63.701,59.961,2.98M,1.29%
22-Sep-18,60.628,60.917,61.869,58.081,3.12M,-0.50%
21-Sep-18,60.934,56.554,62.61,56.494,3.22M,7.74%
20-Sep-18,56.554,54.32,57.165,53.436,2.29M,4.11%
19-Sep-18,54.321,54.079,54.969,51.738,3.04M,0.44%
18-Sep-18,54.085,52.118,55.417,50.625,3.45M,3.78%
17-Sep-18,52.115,56.756,57.807,51.489,3.49M,-8.18%
16-Sep-18,56.756,56.429,57.488,54.595,3.48M,0.58%
15-Sep-18,56.429,56.259,58.738,55.743,3.15M,0.28%
14-Sep-18,56.27,54.502,58.873,52.955,3.82M,3.24%
13-Sep-18,54.506,51.719,55.274,51.718,4.23M,5.42%
12-Sep-18,51.704,52.053,52.118,47.344,3.89M,-0.67%
11-Sep-18,52.052,54.38,54.746,50.166,3.63M,-4.28%
10-Sep-18,54.379,54.694,56.458,53.139,3.29M,-0.57%
9-Sep-18,54.688,53.082,56.632,52.355,3.38M,3.03%
8-Sep-18,53.082,55.715,57.179,52.073,3.30M,-4.73%
7-Sep-18,55.719,57.527,58.439,55.154,3.16M,-3.14%
6-Sep-18,57.523,57.978,58.033,54.2,3.74M,-0.82%
5-Sep-18,57.997,67.68,68.251,57.934,4.46M,-14.19%
4-Sep-18,67.591,65.436,69.383,65.418,3.44M,3.29%
3-Sep-18,65.435,66.179,66.505,64.412,1.89M,-1.14%
2-Sep-18,66.188,66.511,67.054,64.387,2.11M,-0.49%
1-Sep-18,66.511,62.033,67.822,62.024,3.75M,7.22%
31-Aug-18,62.033,60.151,63.5,59.644,3.30M,3.13%
30-Aug-18,60.151,61.51,61.62,58.645,2.81M,-2.21%
29-Aug-18,61.51,63.233,63.349,60.377,2.95M,-2.72%
28-Aug-18,63.23,60.581,63.668,59.766,3.05M,4.38%
27-Aug-18,60.58,57.021,61.043,56.606,2.93M,6.24%
26-Aug-18,57.021,57.888,58.026,55.88,2.77M,-1.50%
25-Aug-18,57.888,57.862,58.298,57.113,2.34M,0.05%
24-Aug-18,57.86,57.207,58.26,55.679,2.52M,1.14%
23-Aug-18,57.207,55.115,57.836,54.878,2.41M,3.80%
22-Aug-18,55.111,56.479,59.189,54.054,3.12M,-2.42%
21-Aug-18,56.479,53.528,56.752,53.33,1.98M,5.54%
20-Aug-18,53.516,57.831,58.595,53.442,2.73M,-7.46%
19-Aug-18,57.83,57.182,58.912,56.325,2.22M,1.13%
18-Aug-18,57.182,61.569,62.205,55.314,2.82M,-7.12%
17-Aug-18,61.567,55.301,61.678,55.159,2.93M,11.32%
16-Aug-18,55.307,54.362,57.437,54.207,2.54M,1.74%
15-Aug-18,54.361,54.338,59.175,54.007,3.22M,0.04%
14-Aug-18,54.338,56.53,56.532,48.926,3.12M,-3.88%
13-Aug-18,56.53,59.364,60.554,55.815,1.66M,-4.78%
12-Aug-18,59.364,57.753,61.54,57.588,1.63M,2.79%
11-Aug-18,57.753,59.267,59.884,55.122,1.86M,-2.58%
10-Aug-18,59.281,63.024,63.293,58.599,1.84M,-6.15%
9-Aug-18,63.168,62.216,64.994,60.202,2.26M,1.55%
8-Aug-18,62.203,67.405,67.551,61.093,3.03M,-7.73%
7-Aug-18,67.411,73.775,75.291,66.829,2.52M,-8.63%
6-Aug-18,73.775,74.582,76.712,72.608,1.87M,-1.09%
5-Aug-18,74.588,72.971,74.691,72.476,1.70M,2.22%
4-Aug-18,72.971,77.692,78.045,72.291,2.22M,-6.08%
3-Aug-18,77.692,76.25,77.794,74.959,1.97M,1.89%
2-Aug-18,76.251,77.736,78.523,75.635,1.22M,-1.91%
1-Aug-18,77.736,78.966,79.1,76.192,1.06M,-1.55%
31-Jul-18,78.961,82.306,82.581,76.269,1.32M,-4.07%
30-Jul-18,82.315,83.972,84.612,79.913,1.13M,-1.97%
29-Jul-18,83.972,84.329,85.458,83.367,846.99K,-0.42%
28-Jul-18,84.329,84.706,84.904,82.601,748.99K,-0.44%
27-Jul-18,84.706,83.539,85.192,81.692,1.01M,1.38%
26-Jul-18,83.551,86.75,87.918,82.971,962.59K,-3.72%
25-Jul-18,86.775,89.533,90.702,85.011,1.57M,-3.07%
24-Jul-18,89.521,81.797,89.746,81.203,2.65M,9.45%
23-Jul-18,81.794,82.894,86.252,81.644,2.31M,-1.33%
22-Jul-18,82.894,84.186,84.75,82.64,1.32M,-1.55%
21-Jul-18,84.196,82.499,85.295,80.253,886.13K,2.06%
20-Jul-18,82.499,86.538,87.128,81.819,1.24M,-4.66%
19-Jul-18,86.535,86.736,89.083,85.483,1.28M,-0.24%
18-Jul-18,86.74,89.466,94.662,85.658,2.12M,-3.05%
17-Jul-18,89.468,84.324,90.37,82.496,2.12M,6.10%
16-Jul-18,84.326,79.082,84.573,78.401,1.90M,6.63%
15-Jul-18,79.082,76.541,79.948,75.655,1.44M,3.32%
14-Jul-18,76.542,76.841,77.565,75.785,1.45M,-0.38%
13-Jul-18,76.831,76.928,78.72,75.465,1.68M,-0.11%
12-Jul-18,76.919,78.709,78.748,74.774,1.42M,-2.28%
11-Jul-18,78.711,76.031,81.281,75.706,1.45M,3.51%
10-Jul-18,76.039,80.561,80.678,74.757,1.62M,-5.61%
9-Jul-18,80.56,82.393,83.01,80.207,1.25M,-2.22%
8-Jul-18,82.385,85.048,85.664,82.038,1.32M,-3.12%
7-Jul-18,85.04,83.245,85.376,79.836,1.33M,2.16%
6-Jul-18,83.243,83.387,84.193,80.834,1.34M,-0.17%
5-Jul-18,83.386,85.369,86.778,82.106,1.62M,-2.31%
4-Jul-18,85.36,84.925,88.903,83.656,1.37M,0.52%
3-Jul-18,84.919,85.472,89.591,84.424,1.65M,-0.63%
2-Jul-18,85.462,80.039,86.502,78.537,1.59M,6.77%
1-Jul-18,80.042,81.278,81.576,78.142,1.32M,-1.51%
30-Jun-18,81.272,79.015,83.921,79.007,1.76M,2.86%
29-Jun-18,79.015,74.318,80.461,72.672,1.65M,6.31%
28-Jun-18,74.326,80.778,81.418,74.272,1.57M,-7.99%
27-Jun-18,80.783,75.842,81.72,75.147,1.10M,6.51%
26-Jun-18,75.843,81.486,82.458,75.523,1.77M,-6.93%
25-Jun-18,81.491,80.528,87.945,78.594,2.95M,1.15%
24-Jun-18,80.565,82.815,83.656,73.428,2.92M,-2.72%
23-Jun-18,82.816,84.806,86.551,81.661,3.19M,-2.33%
22-Jun-18,84.791,96.817,96.918,80.528,2.75M,-12.42%
21-Jun-18,96.815,97.789,99.197,96.132,982.06K,-1.00%
20-Jun-18,97.789,98.803,98.986,95.498,864.26K,-1.04%
19-Jun-18,98.813,98.755,101.452,97.083,988.71K,0.06%
18-Jun-18,98.756,95.071,99.714,93.189,1.08M,3.88%
17-Jun-18,95.065,96.716,98.106,94.811,813.89K,-1.71%
16-Jun-18,96.718,95.706,97.567,92.967,911.61K,1.06%
15-Jun-18,95.705,100.951,100.984,94.853,1.06M,-5.20%
14-Jun-18,100.95,93.7,102.715,92.83,1.46M,7.72%
13-Jun-18,93.713,100.043,100.444,89.354,1.69M,-6.33%
12-Jun-18,100.05,107.174,107.81,97.907,1.26M,-6.64%
11-Jun-18,107.16,106.699,108.514,103.164,1.11M,0.43%
10-Jun-18,106.698,117.601,117.606,103.122,1.64M,-9.27%
9-Jun-18,117.598,120.004,120.986,117.306,604.70K,-2.01%
8-Jun-18,120.004,121.584,122.273,118.225,840.22K,-1.29%
7-Jun-18,121.575,121.394,123.662,119.576,1.40M,0.15%
6-Jun-18,121.393,122.208,122.706,118.429,1.11M,-0.66%
5-Jun-18,122.205,119.879,122.489,116.31,888.05K,1.94%
4-Jun-18,119.879,125.2,126.857,118.414,843.45K,-4.23%
3-Jun-18,125.168,123.484,127.863,122.4,890.99K,1.36%
2-Jun-18,123.485,120.332,124.323,118.952,881.17K,2.62%
1-Jun-18,120.334,118.463,120.472,117.086,803.17K,1.58%
31-May-18,118.462,117.472,120.909,116.502,879.34K,0.84%
30-May-18,117.473,119.542,122.695,115.413,886.61K,-1.73%
29-May-18,119.536,111.174,122.64,110.033,1.13M,7.52%
28-May-18,111.177,117.966,119.18,110.586,994.42K,-5.75%
27-May-18,117.965,118.629,119.075,116.981,763.81K,-0.56%
26-May-18,118.625,119.096,122.321,117.642,786.15K,-0.40%
25-May-18,119.096,122.98,124.455,117.085,921.10K,-3.16%
24-May-18,122.986,118.547,124.835,115.181,1.19M,3.69%
23-May-18,118.614,128.155,129.42,116.672,1.32M,-7.45%
22-May-18,128.161,134.134,135.904,127.745,793.63K,-4.45%
21-May-18,134.134,139.719,140.255,134.034,754.40K,-4.04%
20-May-18,139.786,135.163,140.567,132.774,892.22K,3.42%
19-May-18,135.162,136.065,137.656,133.075,885.65K,-0.66%
18-May-18,136.064,132.647,137.515,129.18,1.17M,2.59%
17-May-18,132.629,139.259,141.436,131.644,1.02M,-4.76%
16-May-18,139.26,139.493,140.916,134.72,1.03M,-0.17%
15-May-18,139.497,147.401,149.552,137.952,1.22M,-5.36%
14-May-18,147.398,144.462,152.628,134.676,1.92M,2.03%
13-May-18,144.462,141.799,146.773,136.79,1.14M,2.06%
12-May-18,141.54,136.308,144.509,131.066,1.34M,3.91%
11-May-18,136.21,148.417,148.613,133.704,1.87M,-8.24%
10-May-18,148.445,156.91,160.617,148.055,1.15M,-5.39%
9-May-18,156.902,159.086,160.094,151.175,1.20M,-1.37%
8-May-18,159.08,166.333,166.709,157.547,1.31M,-4.18%
7-May-18,166.019,172.187,172.562,157.852,1.65M,-3.61%
6-May-18,172.239,178.61,183.877,165.404,1.70M,-3.52%
5-May-18,178.526,169.139,183.507,168.255,1.89M,5.61%
4-May-18,169.042,161.247,171.296,157.607,1.75M,4.83%
3-May-18,161.252,151.723,164.609,150.772,1.76M,6.28%
2-May-18,151.718,148.162,153.519,146.478,846.02K,2.37%
1-May-18,148.207,148.304,148.723,142.923,1.01M,-0.08%
30-Apr-18,148.327,153.505,154.478,147.29,943.45K,-3.36%
29-Apr-18,153.483,152.143,156.39,148.052,1.13M,0.88%
28-Apr-18,152.143,146.023,153.42,144.976,1.04M,4.22%
27-Apr-18,145.984,153.637,153.702,145.366,1.34M,-5.00%
26-Apr-18,153.667,144.83,154.422,142.338,1.32M,6.09%
25-Apr-18,144.847,164.708,164.737,141.789,2.49M,-12.03%
24-Apr-18,164.652,152.594,166.026,152.529,2.08M,7.90%
23-Apr-18,152.594,146.549,153.219,146.298,1.12M,4.11%
22-Apr-18,146.575,148.612,152.945,144.847,1.06M,-1.42%
21-Apr-18,148.686,155.651,156.822,141.028,1.68M,-4.48%
20-Apr-18,155.657,146.44,156.298,143.444,1.61M,6.29%
19-Apr-18,146.441,140.431,147.475,138.868,1.31M,4.28%
18-Apr-18,140.425,132.202,141.337,132.105,1.32M,6.13%
17-Apr-18,132.309,128.773,140.324,128.743,1.99M,2.79%
16-Apr-18,128.719,132.522,133.233,125.176,1.10M,-2.87%
15-Apr-18,132.525,126.518,132.713,126.518,1.01M,4.75%
14-Apr-18,126.514,125.388,129.651,124.476,973.59K,0.90%
13-Apr-18,125.391,129.679,133.649,124.105,2.10M,-3.30%
12-Apr-18,129.665,118.327,130.845,113.272,2.70M,9.58%
11-Apr-18,118.325,114.321,119.753,113.217,880.50K,3.50%
10-Apr-18,114.321,114.987,115.35,111.733,850.22K,-0.57%
9-Apr-18,114.977,117.84,122.891,112.935,1.28M,-2.43%
8-Apr-18,117.839,116.087,118.533,115.651,693.31K,1.51%
7-Apr-18,116.087,113.085,119.678,112.8,896.24K,2.65%
6-Apr-18,113.087,118.653,120.358,112.108,1.02M,-4.69%
5-Apr-18,118.658,118.307,122.417,114.023,1.33M,0.32%
4-Apr-18,118.275,134.254,134.64,115.61,1.89M,-11.91%
3-Apr-18,134.26,119.178,137.024,118.379,1.54M,12.66%
2-Apr-18,119.178,115.103,121.565,114.416,1.11M,3.48%
1-Apr-18,115.174,116.333,118.099,109.881,1.22M,-1.00%
31-Mar-18,116.34,118.519,124.543,115.777,1.28M,-1.84%
30-Mar-18,118.517,114.665,126.342,109.975,2.33M,3.36%
29-Mar-18,114.666,131.632,132.552,112.916,2.43M,-12.89%
28-Mar-18,131.632,134.971,139.669,130.469,1.20M,-2.23%
27-Mar-18,134.64,148.24,149.48,134.46,1.50M,-10.67%
26-Mar-18,150.722,160.383,160.748,144.731,1.93M,-6.03%
25-Mar-18,160.391,159.245,162.079,154.557,1.12M,0.73%
24-Mar-18,159.229,167.079,167.67,159.042,1.31M,-4.73%
23-Mar-18,167.136,163.473,178.699,158.314,1.53M,2.24%
22-Mar-18,163.468,168.299,171.008,160.577,1.71M,-2.87%
21-Mar-18,168.303,169.264,176.182,165.125,1.82M,-0.56%
20-Mar-18,169.247,159.823,171.529,156.386,1.94M,5.38%
19-Mar-18,160.607,152.386,161.827,150.583,2.14M,5.39%
18-Mar-18,152.398,152.018,155.337,139.184,2.68M,0.24%
17-Mar-18,152.039,165.938,166.332,150.574,1.79M,-8.41%
16-Mar-18,166.008,163.664,171.69,157.78,1.78M,1.41%
15-Mar-18,163.693,160.523,166.296,151.082,2.33M,1.93%
14-Mar-18,160.589,175.432,176.842,120.08,1.98M,-8.47%
13-Mar-18,175.454,177.51,189.239,172.547,1.75M,-1.15%
12-Mar-18,177.501,187.87,196.486,174.946,2.10M,-5.51%
11-Mar-18,187.855,176.796,191.981,172.589,2.36M,6.28%
10-Mar-18,176.751,142.019,190.633,138.588,2.53M,24.45%
9-Mar-18,142.03,176.168,188.198,141.507,3.86M,-19.38%
8-Mar-18,176.18,184.919,188.723,174.751,2.29M,-4.72%
7-Mar-18,184.907,196.19,200.529,177.498,2.63M,-5.75%
6-Mar-18,196.182,211.25,211.378,190.404,2.00M,-7.13%
5-Mar-18,211.24,213.301,215.753,209.407,1.44M,-0.98%
4-Mar-18,213.332,210.266,214.313,205.3,1.37M,1.46%
3-Mar-18,210.271,212.427,217.881,209.232,1.73M,-1.00%
2-Mar-18,212.399,209.626,213.223,204.306,1.50M,1.32%
1-Mar-18,209.633,202.227,214.852,200.552,1.61M,3.77%
28-Feb-18,202.01,215.073,223.217,201.838,1.91M,-6.10%
27-Feb-18,215.138,218.456,223.106,212.809,1.93M,-1.51%
26-Feb-18,218.439,217.863,231.202,215.029,2.79M,0.34%
25-Feb-18,217.7,206.412,222.782,199.691,2.27M,5.47%
24-Feb-18,206.412,206.67,217.987,194.573,2.32M,-0.26%
23-Feb-18,206.945,193.091,215.314,182.445,2.82M,7.20%
22-Feb-18,193.049,209.98,221.208,188.976,2.86M,-8.08%
21-Feb-18,210.01,228.877,231.864,204.716,3.16M,-8.17%
20-Feb-18,228.696,222.087,251.122,221.662,3.68M,2.97%
19-Feb-18,222.097,214.01,226.457,213.267,1.66M,3.87%
18-Feb-18,213.821,228.753,231.329,211.385,2.24M,-6.40%
17-Feb-18,228.445,228.137,232.494,223.861,1.65M,0.10%
16-Feb-18,228.217,221.311,234.716,209.848,2.68M,3.11%
15-Feb-18,221.337,212.021,236.507,207.044,4.16M,4.36%
14-Feb-18,212.082,159.264,217.091,159.264,5.19M,33.16%
13-Feb-18,159.267,161.507,162.211,152.871,1.23M,-1.36%
12-Feb-18,161.459,148.907,163.299,148.907,1.44M,8.50%
11-Feb-18,148.808,155.025,155.808,141.683,1.42M,-4.01%
10-Feb-18,155.029,163.955,169.121,148.091,1.74M,-5.47%
9-Feb-18,163.998,148.929,164.175,142.125,1.45M,10.14%
8-Feb-18,148.903,137.972,150.384,137.91,1.51M,7.91%
7-Feb-18,137.993,142.017,158.499,130.963,2.47M,-2.97%
6-Feb-18,142.219,125.187,146.861,106.386,4.82M,13.51%
5-Feb-18,125.292,147.951,154.089,116.37,3.81M,-15.28%
4-Feb-18,147.886,160.96,174.553,137.767,3.45M,-8.13%
3-Feb-18,160.974,131.585,166.182,121.009,2.20M,22.30%
2-Feb-18,131.625,142.496,142.947,104.906,3.42M,-7.65%
1-Feb-18,142.528,163.88,166.254,130.041,2.01M,-13.03%
31-Jan-18,163.879,166.364,167.225,157.317,1.05M,-1.49%
30-Jan-18,166.365,181.299,181.37,161.049,1.22M,-7.35%
29-Jan-18,179.57,191.12,191.12,175.56,908.18K,-6.04%
28-Jan-18,191.12,179.65,192.47,178.65,984.83K,6.38%
27-Jan-18,179.65,175.71,182,173.96,748.73K,2.24%
26-Jan-18,175.71,178.86,181.71,166.15,1.17M,-1.76%
25-Jan-18,178.86,180.59,184.78,175,998.43K,-0.96%
24-Jan-18,180.6,178.27,184.69,172.23,1.13M,1.31%
23-Jan-18,178.27,179.42,186.03,165.01,1.54M,-0.64%
22-Jan-18,179.42,191.25,194.7,165.5,1.97M,-6.19%
21-Jan-18,191.25,210.91,211.09,183.12,1.51M,-9.32%
20-Jan-18,210.91,192.5,214.88,192.5,1.58M,9.56%
19-Jan-18,192.5,192.57,203,187.1,1.75M,-0.05%
18-Jan-18,192.6,189,211,176.31,3.57M,1.90%
17-Jan-18,189,191.13,214.89,135,7.26M,-1.11%
16-Jan-18,191.13,232.51,233.21,147,6.11M,-17.80%
15-Jan-18,232.51,237.89,244.2,231.11,924.21K,-2.26%
14-Jan-18,237.89,258.44,267.98,233.82,1.65M,-7.80%
13-Jan-18,258.02,235.52,263,235.51,1.67M,9.55%
12-Jan-18,235.52,226.9,241.97,220.52,1.43M,3.79%
11-Jan-18,226.91,249.01,253,220,2.65M,-8.69%
10-Jan-18,248.5,246.9,249.67,232.52,1.96M,0.69%
9-Jan-18,246.79,255.21,258.75,238.75,1.74M,-3.35%
8-Jan-18,255.35,272.08,273.67,231.64,2.54M,-6.14%
7-Jan-18,272.06,279.42,286.95,265.24,1.53M,-2.63%
6-Jan-18,279.42,246.23,304,245,3.43M,13.48%
5-Jan-18,246.23,238.91,251.97,236.24,2.03M,3.06%
4-Jan-18,238.91,244.99,245,226.79,2.15M,-2.48%
3-Jan-18,244.99,253.31,258.54,240.72,1.86M,-3.28%
2-Jan-18,253.31,225.22,262,225.21,2.84M,12.47%
1-Jan-18,225.22,227.17,232.29,217.66,1.06M,-0.86%
31-Dec-17,227.17,216.03,237.88,210,1.83M,5.16%
30-Dec-17,216.03,245.79,246,206,2.55M,-12.11%
29-Dec-17,245.79,251.18,259.5,236.5,1.91M,-2.15%
28-Dec-17,251.18,264.4,266,223.59,3.02M,-5.00%
27-Dec-17,264.4,280.1,286.46,252.81,1.93M,-5.61%
26-Dec-17,280.1,273.52,286.99,273.17,1.52M,2.41%
25-Dec-17,273.52,278.81,287.4,271.12,1.25M,-1.90%
24-Dec-17,278.81,293.03,295.99,254,2.86M,-4.85%
23-Dec-17,293.03,267.79,321.85,261,3.90M,9.43%
22-Dec-17,267.79,311,311.89,144,13.08M,-13.89%
21-Dec-17,311,305.59,327.99,291.01,2.89M,1.77%
20-Dec-17,305.59,350.79,350.79,275,6.07M,-12.89%
19-Dec-17,350.79,359.4,380,324.67,5.79M,-2.40%
18-Dec-17,359.4,324.74,366.9,305.77,4.67M,10.67%
17-Dec-17,324.74,306.86,334.85,303.24,3.68M,5.83%
16-Dec-17,306.86,303.79,314.97,280,3.24M,1.01%
15-Dec-17,303.79,283.8,322.97,252.22,6.99M,7.04%
14-Dec-17,283.8,312.89,324.62,256.1,5.82M,-9.30%
13-Dec-17,312.89,352.08,372.55,275,9.32M,-11.13%
12-Dec-17,352.08,218.6,420,213.3,15.30M,61.06%
11-Dec-17,218.6,150.99,235,149.96,9.79M,44.78%
10-Dec-17,150.99,160.95,160.95,135.45,5.33M,-6.19%
9-Dec-17,160.95,128.97,199,128.96,14.21M,24.80%
8-Dec-17,128.97,97.96,144.75,95.8,10.10M,31.66%
7-Dec-17,97.96,100.01,102.48,95.01,4.00M,-2.05%
6-Dec-17,100.01,101.01,103.9,97.75,3.24M,-0.99%
5-Dec-17,101.01,104.28,104.29,101.01,2.01M,-3.14%
4-Dec-17,104.28,101.2,104.5,95.47,2.50M,3.04%
3-Dec-17,101.2,99.65,107.49,97,3.27M,1.56%
2-Dec-17,99.65,100.16,104.75,98.1,3.41M,-0.51%
1-Dec-17,100.16,85.82,100.77,82,5.69M,16.71%
30-Nov-17,85.82,86.7,93.5,78,4.35M,-1.01%
29-Nov-17,86.7,94.49,103.54,76.01,6.70M,-8.24%
28-Nov-17,94.49,91.38,94.88,89.96,2.41M,3.40%
27-Nov-17,91.38,86.62,93.89,86.4,3.62M,5.50%
26-Nov-17,86.62,89.13,89.21,84.18,2.87M,-2.82%
25-Nov-17,89.13,77.54,89.88,77.24,4.34M,14.95%
24-Nov-17,77.54,73.3,77.7,72.51,2.24M,5.78%
23-Nov-17,73.3,72.31,77.96,71.07,3.00M,1.37%
22-Nov-17,72.31,70,72.32,70,1.38M,3.30%
21-Nov-17,70,72.62,73,68,2.85M,-3.61%
20-Nov-17,72.62,71.7,73.25,71.13,1.73M,1.28%
19-Nov-17,71.7,69.35,73.4,68.55,2.24M,3.39%
18-Nov-17,69.35,67.5,69.95,65.62,1.45M,2.74%
17-Nov-17,67.5,70.56,71.46,65.52,3.31M,-4.34%
16-Nov-17,70.56,63.3,72.5,62.52,3.64M,11.47%
15-Nov-17,63.3,62.33,65.43,62.2,1.62M,1.56%
14-Nov-17,62.33,61.24,63.57,60.56,1.45M,1.78%
13-Nov-17,61.24,58.81,62.42,58.23,1.54M,4.13%
12-Nov-17,58.81,62.49,62.6,57.08,2.45M,-5.89%
11-Nov-17,62.49,59.32,63.99,59.02,1.96M,5.34%
10-Nov-17,59.32,64.4,65.94,56.13,3.48M,-7.89%
9-Nov-17,64.4,62.46,67.24,61.89,2.63M,3.11%
8-Nov-17,62.46,60.61,64.3,59.6,3.39M,3.05%
7-Nov-17,60.61,54.6,63.71,54.6,3.16M,11.01%
6-Nov-17,54.6,54.67,55.85,53.37,952.22K,-0.13%
5-Nov-17,54.67,55.09,55.53,54.38,652.87K,-0.76%
4-Nov-17,55.09,56.19,56.3,54.65,686.04K,-1.96%
3-Nov-17,56.19,54.35,56.35,53.96,1.36M,3.39%
2-Nov-17,54.35,53,54.85,50.25,2.40M,2.55%
1-Nov-17,53,55.41,55.6,52.82,1.01M,-4.35%
31-Oct-17,55.41,56.4,56.81,55.4,727.50K,-1.76%
30-Oct-17,56.4,56.59,58.39,55.85,802.96K,-0.34%
29-Oct-17,56.59,54.52,58,54.26,816.40K,3.80%
28-Oct-17,54.52,55.24,55.88,54.01,389.55K,-1.30%
27-Oct-17,55.24,55.56,56.15,54.75,540.07K,-0.58%
26-Oct-17,55.56,56.36,57.16,54.89,646.60K,-1.42%
25-Oct-17,56.36,55.61,56.92,53.55,1.11M,1.35%
24-Oct-17,55.61,54.76,59.19,52.5,2.13M,1.55%
23-Oct-17,54.76,56.75,56.75,52.45,1.85M,-3.51%
22-Oct-17,56.75,58.14,58.89,56.12,819.38K,-2.39%
21-Oct-17,58.14,60.12,60.38,56.2,1.27M,-3.29%
20-Oct-17,60.12,59.84,62.2,58.52,1.44M,0.47%
19-Oct-17,59.84,60.67,61.42,58.34,1.58M,-1.37%
18-Oct-17,60.67,59.19,61.85,52.9,3.47M,2.50%
17-Oct-17,59.19,64.72,64.99,58.51,1.73M,-8.54%
16-Oct-17,64.72,65.51,66.4,62.33,1.50M,-1.21%
15-Oct-17,65.51,63.94,69.59,62.06,3.24M,2.46%
14-Oct-17,63.94,58.9,66.85,58.3,3.01M,8.56%
13-Oct-17,58.9,59.58,60.96,55.25,3.60M,-1.14%
12-Oct-17,59.58,50.81,59.58,50.66,3.77M,17.26%
11-Oct-17,50.81,50.4,51,50.22,422.85K,0.81%
10-Oct-17,50.4,50.04,51.48,49.59,832.85K,0.72%
9-Oct-17,50.04,53.27,53.41,48.15,1.90M,-6.06%
8-Oct-17,53.27,52.57,54.79,52.4,871.06K,1.33%
7-Oct-17,52.57,52.12,52.85,51.6,464.54K,0.86%
6-Oct-17,52.12,51.67,52.73,51.4,631.64K,0.87%
5-Oct-17,51.67,51.16,51.94,50.25,697.71K,1.00%
4-Oct-17,51.16,52.15,53,50.53,882.55K,-1.90%
3-Oct-17,52.15,53.37,53.59,51.35,1.00M,-2.29%
2-Oct-17,53.37,54.69,55.08,52.62,970.42K,-2.41%
1-Oct-17,54.69,55.26,55.33,53.5,831.62K,-1.03%
30-Sep-17,55.26,52.62,55.92,52.54,1.08M,5.02%
29-Sep-17,52.62,54.87,54.87,50.35,2.29M,-4.10%
28-Sep-17,54.87,56.88,57.11,54.07,1.94M,-3.53%
27-Sep-17,56.88,52.34,57.44,52.32,2.51M,8.67%
26-Sep-17,52.34,52.22,54.41,51.5,1.51M,0.23%
25-Sep-17,52.22,47.7,53.25,47.53,2.12M,9.48%
24-Sep-17,47.7,49.41,49.58,47.1,996.16K,-3.46%
23-Sep-17,49.41,47.81,50.24,46.45,1.39M,3.35%
22-Sep-17,47.81,46.61,49.72,45,2.93M,2.57%
21-Sep-17,46.61,51.57,52.5,45.18,3.47M,-9.62%
20-Sep-17,51.57,52.95,54.6,51.11,1.45M,-2.61%
19-Sep-17,52.95,56.3,56.86,51.38,2.60M,-5.95%
18-Sep-17,56.3,51.37,58,51.36,3.75M,9.60%
17-Sep-17,51.37,52.47,54.1,47.87,2.42M,-2.10%
16-Sep-17,52.47,52.29,59,50.64,3.64M,0.34%
15-Sep-17,52.29,45.42,62.41,33.56,12.97M,15.13%
14-Sep-17,45.42,61.8,62.6,45.1,6.85M,-26.50%
13-Sep-17,61.8,66,66.46,57.74,4.68M,-6.36%
12-Sep-17,66,68.28,71.93,65.02,2.49M,-3.34%
