date,close,open,high,low,Volume ETH,Change%
3/9/2023 11:00,1534.08,1533.15,1534.77,1532.76,4.969175,0.060659427
3/9/2023 10:00,1533.15,1532.11,1533.87,1527.78,38.480485,0.067880244
3/9/2023 9:00,1532.11,1532.39,1534.38,1528.52,5.259206,-0.018272111
3/9/2023 8:00,1532.39,1536.48,1537.9,1523.93,79.418471,-0.266192856
3/9/2023 7:00,1536.48,1540.69,1540.69,1535.98,7.947642,-0.273254191
3/9/2023 6:00,1540.69,1537.21,1540.69,1536.34,33.084675,0.226384164
3/9/2023 5:00,1537.21,1538.55,1540.04,1537.21,41.700431,-0.087094992
3/9/2023 4:00,1538.55,1540.69,1541.19,1535.96,119.071171,-0.138898805
3/9/2023 3:00,1540.69,1542.59,1543.24,1539.84,42.659119,-0.123169475
3/9/2023 2:00,1542.59,1537.35,1544.04,1537.35,59.777884,0.340846261
3/9/2023 1:00,1537.35,1535.76,1538.5,1531.34,74.920254,0.103531802
3/9/2023 0:00,1535.76,1532.83,1563.99,1522.63,366.62954,0.191149703
3/8/2023 23:00,1532.83,1547.79,1547.79,1523.6,566.016997,-0.966539388
3/8/2023 22:00,1547.79,1552.57,1553.04,1541.43,97.556956,-0.307876617
3/8/2023 21:00,1552.57,1559.6,1560.79,1548.75,97.045128,-0.450756604
3/8/2023 20:00,1559.6,1552.02,1560.21,1549.22,214.731281,0.488395768
3/8/2023 19:00,1552.02,1552.18,1555.15,1550.41,136.545222,-0.010308083
3/8/2023 18:00,1552.18,1554.31,1555.65,1548.09,105.589735,-0.1370383
3/8/2023 17:00,1554.31,1560.62,1560.62,1554.3,88.541759,-0.404326486
3/8/2023 16:00,1560.62,1560.81,1564.54,1551.87,500.025714,-0.012173166
3/8/2023 15:00,1560.81,1549.5,1564.89,1541.82,159.513534,0.729912875
3/8/2023 14:00,1549.5,1551.96,1552.87,1545.41,57.723867,-0.15850924
3/8/2023 13:00,1551.96,1553.68,1555.23,1549.68,26.238637,-0.110704907
3/8/2023 12:00,1553.68,1556.64,1559.7,1552.7,10.285397,-0.19015315
3/8/2023 11:00,1556.64,1558.5,1560.75,1556.53,8.431987,-0.119345525
3/8/2023 10:00,1558.5,1555.15,1559.72,1554.81,13.628627,0.215413304
3/8/2023 9:00,1555.15,1552.85,1555.15,1551.96,9.462605,0.148114757
3/8/2023 8:00,1552.85,1550.83,1554.79,1549.52,270.132175,0.130252832
3/8/2023 7:00,1550.83,1552.79,1554.39,1550.83,28.419645,-0.126224409
3/8/2023 6:00,1552.79,1552.67,1554.8,1549.08,43.169936,0.007728622
3/8/2023 5:00,1552.67,1562.56,1562.71,1548.47,57.049292,-0.632935695
3/8/2023 4:00,1562.56,1561.48,1562.95,1560.52,9.867035,0.069165151
3/8/2023 3:00,1561.48,1560.74,1561.96,1557.63,64.227044,0.047413406
3/8/2023 2:00,1560.74,1563.04,1565.58,1560.28,55.449321,-0.147149145
3/8/2023 1:00,1563.04,1567.81,1568.57,1561.15,71.274972,-0.30424605
3/8/2023 0:00,1567.81,1562,1570,1562,270.302122,0.371959027
3/7/2023 23:00,1562,1552.79,1562.8,1552.13,58.154395,0.593125922
3/7/2023 22:00,1552.79,1551.22,1552.79,1543.84,41.762117,0.10121066
3/7/2023 21:00,1551.22,1548.81,1554.15,1544.67,58.907729,0.155603334
3/7/2023 20:00,1548.81,1548.99,1552.52,1543.85,120.528334,-0.011620475
3/7/2023 19:00,1548.99,1553.33,1557.82,1548.99,73.940607,-0.279399741
3/7/2023 18:00,1553.33,1562.01,1562.93,1552.9,146.374209,-0.555694266
3/7/2023 17:00,1562.01,1553.93,1564.74,1552.63,62.787619,0.519971942
3/7/2023 16:00,1553.93,1562.46,1563.9,1548.74,67.156939,-0.545933976
3/7/2023 15:00,1562.46,1563.93,1571.52,1535.09,245.080278,-0.093993977
3/7/2023 14:00,1563.93,1564.37,1566.55,1557.26,81.812644,-0.028126338
3/7/2023 13:00,1564.37,1567.55,1568.15,1564.37,62.825314,-0.202864342
3/7/2023 12:00,1567.55,1565,1568.04,1562.29,57.746097,0.162939297
3/7/2023 11:00,1565,1564.29,1565.9,1563.19,9.464425,0.045388004
3/7/2023 10:00,1564.29,1566.89,1568.91,1563.39,7.646511,-0.165933792
3/7/2023 9:00,1566.89,1570.58,1571.01,1564.42,4.20025,-0.234945052
3/7/2023 8:00,1570.58,1571.49,1571.49,1568.62,13.80987,-0.057906827
3/7/2023 7:00,1571.49,1573.42,1573.9,1571,18.349084,-0.122662735
3/7/2023 6:00,1573.42,1574.17,1574.29,1571.87,18.739599,-0.047644155
3/7/2023 5:00,1574.17,1576.19,1576.19,1573.58,69.496209,-0.128157138
3/7/2023 4:00,1576.19,1575.34,1576.62,1574.12,40.817513,0.053956606
3/7/2023 3:00,1575.34,1576.95,1586.34,1574.55,92.239822,-0.102095818
3/7/2023 2:00,1576.95,1573.3,1576.95,1572.3,107.861123,0.231996441
3/7/2023 1:00,1573.3,1565.21,1574.8,1565.13,260.495554,0.516863552
3/7/2023 0:00,1565.21,1570.41,1570.41,1561.08,155.782489,-0.331123719
3/6/2023 23:00,1570.41,1570.41,1570.41,1570.41,0,0
3/6/2023 22:00,1570.41,1566.07,1570.41,1565.55,61.869216,0.277126821
3/6/2023 21:00,1566.07,1561.65,1566.55,1559.73,45.705189,0.28303397
3/6/2023 20:00,1561.65,1565.39,1567.84,1561.65,126.841654,-0.238918097
3/6/2023 19:00,1565.39,1573.67,1573.95,1563.39,97.556408,-0.526158597
3/6/2023 18:00,1573.67,1573.41,1576.29,1571.84,48.080366,0.016524619
3/6/2023 17:00,1573.41,1576.95,1576.95,1572.38,94.725675,-0.224483972
3/6/2023 16:00,1576.95,1578.38,1580.27,1571.9,336.516813,-0.090599222
3/6/2023 15:00,1578.38,1570.59,1582.19,1569.7,32.052822,0.495991952
3/6/2023 14:00,1570.59,1570.02,1573.89,1568.31,63.374104,0.03630527
3/6/2023 13:00,1570.02,1563.47,1571.01,1563.47,21.371331,0.418939922
3/6/2023 12:00,1563.47,1563.82,1564.99,1562.17,7.739226,-0.022381092
3/6/2023 11:00,1563.82,1567.54,1567.83,1563.82,3.455635,-0.237314518
3/6/2023 10:00,1567.54,1563.32,1567.54,1563.32,10.249391,0.269938336
3/6/2023 9:00,1563.32,1564.22,1564.35,1561.58,5.3869,-0.057536664
3/6/2023 8:00,1564.22,1561.51,1564.85,1558.34,8.869016,0.173549961
3/6/2023 7:00,1561.51,1562.69,1564.8,1561.38,19.651249,-0.075510818
3/6/2023 6:00,1562.69,1559.73,1563.17,1559.73,170.143497,0.189776436
3/6/2023 5:00,1559.73,1561.35,1561.35,1555.04,20.601926,-0.103756365
3/6/2023 4:00,1561.35,1562.49,1564.64,1559,64.913629,-0.072960467
3/6/2023 3:00,1562.49,1562.5,1565.18,1561.31,26.519168,-0.00064
3/6/2023 2:00,1562.5,1562.67,1564.33,1557.26,57.15124,-0.010878816
3/6/2023 1:00,1562.67,1567.63,1571.6,1558.73,14.303094,-0.316401192
3/6/2023 0:00,1567.63,1564.83,1568.89,1559.62,47.018648,0.178933175
3/5/2023 23:00,1564.83,1563.22,1566.69,1557.01,44.464422,0.102992541
3/5/2023 22:00,1563.22,1571.86,1572.06,1561.08,22.554711,-0.549667273
3/5/2023 21:00,1571.86,1570.29,1578.47,1559.16,70.246,0.099981532
3/5/2023 20:00,1570.29,1566.97,1570.62,1566.31,21.875615,0.211873871
3/5/2023 19:00,1566.97,1568.52,1569.75,1563.59,140.975335,-0.098819269
3/5/2023 18:00,1568.52,1569.09,1570.08,1567.9,20.472722,-0.036326788
3/5/2023 17:00,1569.09,1570.45,1572.01,1569.09,14.282315,-0.086599382
3/5/2023 16:00,1570.45,1569.59,1571.37,1568.57,12.665142,0.054791379
3/5/2023 15:00,1569.59,1570.06,1572.34,1568.57,28.321039,-0.029935162
3/5/2023 14:00,1570.06,1573.37,1573.37,1569.17,36.932513,-0.210376453
3/5/2023 13:00,1573.37,1570.64,1573.63,1570,5.933055,0.173814496
3/5/2023 12:00,1570.64,1569.45,1570.91,1568.71,11.229825,0.07582274
3/5/2023 11:00,1569.45,1570.31,1572.07,1569.45,4.071035,-0.054766256
3/5/2023 10:00,1570.31,1569.6,1572.21,1568.59,0.518556,0.045234455
3/5/2023 9:00,1569.6,1565.48,1570.37,1565.04,1.385337,0.263178067
3/5/2023 8:00,1565.48,1568.51,1571.1,1565.48,5.088866,-0.193176964
3/5/2023 7:00,1568.51,1572.16,1572.16,1568.51,5.764448,-0.232164665
3/5/2023 6:00,1572.16,1570.66,1572.16,1569.75,19.333929,0.095501254
3/5/2023 5:00,1570.66,1573.08,1576.27,1570.33,66.645494,-0.15383833
3/5/2023 4:00,1573.08,1567.89,1573.63,1567.89,63.405135,0.33101812
3/5/2023 3:00,1567.89,1566.73,1569.66,1566.73,26.246205,0.07403956
3/5/2023 2:00,1566.73,1581.59,1582.81,1554.29,39.451376,-0.939560822
3/5/2023 1:00,1581.59,1569.97,1588.04,1568.13,292.689486,0.740141531
3/5/2023 0:00,1569.97,1566.77,1570,1565.26,288.586493,0.204241848
3/4/2023 23:00,1566.77,1563.18,1567.15,1561.86,45.588266,0.229660052
3/4/2023 22:00,1563.18,1556.82,1567.67,1554.08,26.511109,0.40852507
3/4/2023 21:00,1556.82,1556.34,1559.48,1551.3,50.799937,0.03084159
3/4/2023 20:00,1556.34,1559.68,1560.77,1549.67,24.173623,-0.214146492
3/4/2023 19:00,1559.68,1563.37,1564.59,1558.43,101.627047,-0.236028579
3/4/2023 18:00,1563.37,1562.4,1564.8,1557.4,41.386031,0.062083973
3/4/2023 17:00,1562.4,1563.01,1565.64,1562.4,30.403808,-0.039027262
3/4/2023 16:00,1563.01,1563.44,1565.17,1560.37,50.357858,-0.027503454
3/4/2023 15:00,1563.44,1567.56,1568.97,1562.57,61.960088,-0.262828855
3/4/2023 14:00,1567.56,1568.22,1569.97,1566.71,56.201331,-0.042085932
3/4/2023 13:00,1568.22,1570.95,1571.19,1568.19,49.267356,-0.173780197
3/4/2023 12:00,1570.95,1569.36,1570.95,1568.27,15.132241,0.101315186
3/4/2023 11:00,1569.36,1569.42,1569.88,1568.27,4.055124,-0.003823068
3/4/2023 10:00,1569.42,1569.03,1570.8,1567.42,3.594507,0.024856121
3/4/2023 9:00,1569.03,1567.89,1569.87,1567.89,0.380894,0.072709182
3/4/2023 8:00,1567.89,1569.42,1569.47,1567.54,4.385147,-0.097488244
3/4/2023 7:00,1569.42,1570.58,1571.22,1569.39,28.565964,-0.073858065
3/4/2023 6:00,1570.58,1566.75,1572.07,1566.21,2.195531,0.244455082
3/4/2023 5:00,1566.75,1569.23,1570.66,1563.39,15.173849,-0.158039293
3/4/2023 4:00,1569.23,1571.21,1573.12,1568.84,8.940047,-0.126017528
3/4/2023 3:00,1571.21,1571.55,1572,1569.31,54.918299,-0.021634692
3/4/2023 2:00,1571.55,1572.14,1573.03,1570.98,23.932447,-0.037528464
3/4/2023 1:00,1572.14,1574.82,1576.66,1568.88,306.66635,-0.170178179
3/4/2023 0:00,1574.82,1569.45,1575.58,1567.75,305.189525,0.342158081
3/3/2023 23:00,1569.45,1566.93,1573.33,1560.18,17.378579,0.160824032
3/3/2023 22:00,1566.93,1559.06,1568.09,1558.2,45.994944,0.504791349
3/3/2023 21:00,1559.06,1559.28,1563.02,1547.04,1446.764282,-0.014109076
3/3/2023 20:00,1559.28,1565.21,1566.97,1558.29,408.294394,-0.3788629
3/3/2023 19:00,1565.21,1561.98,1568.12,1557.82,121.300237,0.206788819
3/3/2023 18:00,1561.98,1572.39,1573.17,1551.6,346.189325,-0.662049492
3/3/2023 17:00,1572.39,1569.55,1573.88,1569.55,100.946773,0.180943583
3/3/2023 16:00,1569.55,1566.69,1569.6,1565.88,53.267655,0.182550473
3/3/2023 15:00,1566.69,1570.97,1575.34,1564.88,208.916691,-0.27244314
3/3/2023 14:00,1570.97,1573.17,1580.22,1570.97,85.526843,-0.139845026
3/3/2023 13:00,1573.17,1564.86,1574.68,1561.71,90.950489,0.53103792
3/3/2023 12:00,1564.86,1565.3,1566.18,1562.26,65.760602,-0.028109628
3/3/2023 11:00,1565.3,1567.54,1567.54,1564.7,10.307696,-0.142899065
3/3/2023 10:00,1567.54,1567.84,1570.03,1567.12,9.862754,-0.019134606
3/3/2023 9:00,1567.84,1572.31,1573.99,1567.1,12.708978,-0.284295082
3/3/2023 8:00,1572.31,1569.3,1573.26,1567.59,5.71573,0.191805263
3/3/2023 7:00,1569.3,1566.09,1571.95,1564.22,7.731869,0.204969063
3/3/2023 6:00,1566.09,1567.44,1570.25,1565.04,69.491137,-0.086127699
3/3/2023 5:00,1567.44,1572.29,1577.42,1567.44,170.774027,-0.308467267
3/3/2023 4:00,1572.29,1565.53,1573.75,1563.61,85.145811,0.431802648
3/3/2023 3:00,1565.53,1564.77,1570.51,1561.16,143.786931,0.048569438
3/3/2023 2:00,1564.77,1555,1571.16,1551.33,378.441751,0.62829582
3/3/2023 1:00,1555,1644.08,1644.08,1536.33,1045.898684,-5.418227823
3/3/2023 0:00,1644.08,1647.57,1648.74,1641.76,64.225338,-0.211827115
3/2/2023 23:00,1647.57,1650.51,1651.27,1645.07,55.295343,-0.178126761
3/2/2023 22:00,1650.51,1641.6,1656.09,1640.61,97.038252,0.542763158
3/2/2023 21:00,1641.6,1644,1647.38,1641.21,73.29225,-0.145985401
3/2/2023 20:00,1644,1648.42,1650.31,1643.05,170.041136,-0.268135548
3/2/2023 19:00,1648.42,1638.24,1651.96,1638.24,97.96141,0.621398574
3/2/2023 18:00,1638.24,1624.57,1638.9,1623.28,164.162169,0.841453431
3/2/2023 17:00,1624.57,1624.41,1628.12,1621.66,109.858979,0.00984973
3/2/2023 16:00,1624.41,1628.15,1630.97,1622.08,68.43582,-0.229708565
3/2/2023 15:00,1628.15,1624.92,1631.94,1623.34,95.08753,0.198779017
3/2/2023 14:00,1624.92,1627.57,1630.67,1619.61,75.670276,-0.162819418
3/2/2023 13:00,1627.57,1633.06,1637.09,1626.38,41.936911,-0.336178707
3/2/2023 12:00,1633.06,1644.99,1644.99,1632.77,140.029993,-0.725232372
3/2/2023 11:00,1644.99,1640.55,1644.99,1640.25,3.878671,0.270640944
3/2/2023 10:00,1640.55,1642.91,1642.91,1638.11,4.88469,-0.143647552
3/2/2023 9:00,1642.91,1646.59,1647.75,1642.91,4.429661,-0.223492187
3/2/2023 8:00,1646.59,1644.31,1647.44,1638.64,57.283105,0.138659985
3/2/2023 7:00,1644.31,1646.03,1646.22,1641.93,18.259836,-0.104493843
3/2/2023 6:00,1646.03,1644.19,1646.87,1639.93,29.103786,0.111909208
3/2/2023 5:00,1644.19,1651.4,1651.4,1641.98,40.40596,-0.436599249
3/2/2023 4:00,1651.4,1648.3,1651.4,1646.24,46.075568,0.18807256
3/2/2023 3:00,1648.3,1648.24,1651.1,1644.82,33.890538,0.003640247
3/2/2023 2:00,1648.24,1649.71,1652.06,1645.64,162.594899,-0.08910657
3/2/2023 1:00,1649.71,1658.97,1660.55,1645.52,126.233076,-0.558177664
3/2/2023 0:00,1658.97,1666.1,1677.87,1658.85,85.013576,-0.427945501
3/1/2023 23:00,1666.1,1654.17,1666.1,1653.79,164.059663,0.721207615
3/1/2023 22:00,1654.17,1656.7,1658.68,1648.55,76.993654,-0.152713225
3/1/2023 21:00,1656.7,1641.23,1658.59,1639.17,122.508525,0.942585744
3/1/2023 20:00,1641.23,1635.23,1643.45,1632.38,216.463859,0.366920861
3/1/2023 19:00,1635.23,1655.09,1655.1,1632.16,42.70183,-1.199934747
3/1/2023 18:00,1655.09,1657,1657.72,1651.83,48.883664,-0.115268558
3/1/2023 17:00,1657,1655.58,1660.09,1654.39,232.216726,0.085770546
3/1/2023 16:00,1655.58,1657.82,1658.76,1642.97,201.229586,-0.135117202
3/1/2023 15:00,1657.82,1653.66,1660.81,1648.26,253.28651,0.251563199
3/1/2023 14:00,1653.66,1651.44,1669,1649.38,51.301961,0.134428135
3/1/2023 13:00,1651.44,1652.99,1653.56,1647.3,30.01562,-0.093769472
3/1/2023 12:00,1652.99,1656.26,1658.29,1652,27.753255,-0.19743277
3/1/2023 11:00,1656.26,1655.96,1657.25,1653.32,22.004713,0.01811638
3/1/2023 10:00,1655.96,1653.46,1655.96,1651.5,4.659992,0.151198094
3/1/2023 9:00,1653.46,1657.95,1658.64,1652.19,7.511938,-0.27081637
3/1/2023 8:00,1657.95,1651.18,1668,1649.72,81.853633,0.410009811
3/1/2023 7:00,1651.18,1655.23,1655.23,1651.18,81.509538,-0.244678987
3/1/2023 6:00,1655.23,1652,1659.34,1649.14,48.625172,0.195520581
3/1/2023 5:00,1652,1658.64,1660,1648.3,231.811159,-0.40032798
3/1/2023 4:00,1658.64,1636.1,1660,1634.15,331.090889,1.377666402
3/1/2023 3:00,1636.1,1621.4,1640.25,1620.46,144.502761,0.906623905
3/1/2023 2:00,1621.4,1613.34,1621.4,1613.34,170.378307,0.499584712
3/1/2023 1:00,1613.34,1601.03,1615.55,1601.03,135.781731,0.768880033
3/1/2023 0:00,1601.03,1603.94,1610.17,1595.62,376.555199,-0.181428233
2/28/2023 23:00,1603.94,1612.17,1612.17,1603.47,77.465624,-0.51049207
2/28/2023 22:00,1612.17,1604.9,1613.6,1599.14,85.791357,0.452987725
2/28/2023 21:00,1604.9,1627.99,1627.99,1597.75,177.277491,-1.41831338
2/28/2023 20:00,1627.99,1628.24,1632.91,1621.85,276.455904,-0.015354002
2/28/2023 19:00,1628.24,1641.78,1643.01,1622.78,63.793373,-0.824714639
2/28/2023 18:00,1641.78,1643.64,1645.73,1638.53,122.618361,-0.113163466
2/28/2023 17:00,1643.64,1635.49,1645.11,1634.85,172.308779,0.498321604
2/28/2023 16:00,1635.49,1641.28,1646.32,1633.96,327.803465,-0.352773445
2/28/2023 15:00,1641.28,1635.57,1643.41,1633,50.308199,0.349113765
2/28/2023 14:00,1635.57,1632.38,1647.31,1628.88,93.736832,0.195420184
2/28/2023 13:00,1632.38,1636.73,1641.46,1631.17,112.371033,-0.26577383
2/28/2023 12:00,1636.73,1630.09,1639.33,1629.91,19.979825,0.407339472
2/28/2023 11:00,1630.09,1626.62,1631.1,1626.45,2.768068,0.213325792
2/28/2023 10:00,1626.62,1622.39,1626.62,1620.17,21.164043,0.260726459
2/28/2023 9:00,1622.39,1621.05,1624.83,1618.5,11.442949,0.082662472
2/28/2023 8:00,1621.05,1618.81,1623.8,1616.77,13.147548,0.138373249
2/28/2023 7:00,1618.81,1628.77,1629.26,1618.81,41.430126,-0.611504387
2/28/2023 6:00,1628.77,1628.18,1629.73,1627.05,7.76679,0.03623678
2/28/2023 5:00,1628.18,1629.04,1630.19,1626.67,10.448445,-0.052791828
2/28/2023 4:00,1629.04,1633.2,1633.2,1623.38,66.878079,-0.254714671
2/28/2023 3:00,1633.2,1630.34,1635.16,1630.06,21.075592,0.175423531
2/28/2023 2:00,1630.34,1631.97,1633.69,1629.06,21.493652,-0.099879287
2/28/2023 1:00,1631.97,1629.44,1634.04,1627.11,219.382691,0.155268068
2/28/2023 0:00,1629.44,1633.42,1635.56,1627.45,56.932929,-0.24366054
2/27/2023 23:00,1633.42,1635.19,1635.35,1630.57,117.63694,-0.108244302
2/27/2023 22:00,1635.19,1627.35,1635.19,1624.28,104.445831,0.481764832
2/27/2023 21:00,1627.35,1622.35,1628,1622.17,161.469697,0.308194902
2/27/2023 20:00,1622.35,1623.52,1623.52,1608.78,115.929611,-0.072065635
2/27/2023 19:00,1623.52,1623.61,1626.62,1617.39,386.419369,-0.005543203
2/27/2023 18:00,1623.61,1633.38,1634.11,1616.13,71.65923,-0.598146175
2/27/2023 17:00,1633.38,1637.86,1638.77,1629.18,150.996053,-0.273527652
2/27/2023 16:00,1637.86,1641.79,1646.98,1624.64,297.424947,-0.23937288
2/27/2023 15:00,1641.79,1658.92,1663.97,1637.62,101.955646,-1.032599523
2/27/2023 14:00,1658.92,1659.59,1662.48,1654.92,76.761963,-0.040371417
2/27/2023 13:00,1659.59,1639.3,1664.65,1639.14,123.386677,1.237723419
2/27/2023 12:00,1639.3,1641.7,1642.27,1638.24,9.822482,-0.146189925
2/27/2023 11:00,1641.7,1636.28,1642,1636.28,33.968982,0.331239152
2/27/2023 10:00,1636.28,1637.56,1638.8,1633.88,6.532558,-0.078165075
2/27/2023 9:00,1637.56,1633.61,1641.37,1633.61,29.960418,0.241795777
2/27/2023 8:00,1633.61,1638,1638.78,1632.85,32.579469,-0.268009768
2/27/2023 7:00,1638,1636.05,1639.58,1636.05,10.37668,0.119189511
2/27/2023 6:00,1636.05,1633.3,1637.31,1632.37,1.723698,0.168370783
2/27/2023 5:00,1633.3,1636.24,1638.3,1632.02,13.10189,-0.179680243
2/27/2023 4:00,1636.24,1640.3,1640.62,1635.43,39.950876,-0.247515698
2/27/2023 3:00,1640.3,1640.92,1645.3,1639.07,64.63846,-0.037783682
2/27/2023 2:00,1640.92,1643.16,1649.32,1639.82,71.29869,-0.136322695
2/27/2023 1:00,1643.16,1637.56,1643.16,1632.7,50.839714,0.341972203
2/27/2023 0:00,1637.56,1641.56,1641.56,1636.19,63.102369,-0.243670655
2/26/2023 23:00,1641.56,1633.85,1642.49,1632.77,569.141787,0.471891545
2/26/2023 22:00,1633.85,1642.21,1642.3,1623.1,121.184797,-0.509070095
2/26/2023 21:00,1642.21,1641.54,1648.63,1639.12,43.043557,0.040815332
2/26/2023 20:00,1641.54,1632.8,1650,1631.79,130.878217,0.535276825
2/26/2023 19:00,1632.8,1629.16,1634.94,1624.58,79.723491,0.223428024
2/26/2023 18:00,1629.16,1607.15,1632,1607.08,80.866223,1.369505024
2/26/2023 17:00,1607.15,1602.55,1607.15,1598.68,35.423078,0.287042526
2/26/2023 16:00,1602.55,1604.99,1607.32,1601.61,61.337247,-0.152025869
2/26/2023 15:00,1604.99,1603.44,1605.86,1602.35,34.590552,0.096667166
2/26/2023 14:00,1603.44,1601.09,1613.55,1601.09,30.101925,0.14677501
2/26/2023 13:00,1601.09,1597.94,1601.1,1596.18,23.29652,0.197128803
2/26/2023 12:00,1597.94,1604.02,1604.67,1597.15,7.01481,-0.379047643
2/26/2023 11:00,1604.02,1603.02,1604.02,1601.42,1.062308,0.062382253
2/26/2023 10:00,1603.02,1603.74,1604.97,1601.92,10.79156,-0.044895058
2/26/2023 9:00,1603.74,1600.71,1604.75,1600.09,3.114815,0.189291002
2/26/2023 8:00,1600.71,1600.05,1600.93,1597.22,1.833654,0.041248711
2/26/2023 7:00,1600.05,1600.46,1602.67,1599.26,10.092288,-0.025617635
2/26/2023 6:00,1600.46,1599.66,1600.46,1596.08,4.488674,0.050010627
2/26/2023 5:00,1599.66,1600.56,1602.28,1599.66,10.296732,-0.056230319
2/26/2023 4:00,1600.56,1603.19,1603.6,1599.13,73.977417,-0.164047929
2/26/2023 3:00,1603.19,1603.92,1606.32,1600.83,30.741292,-0.045513492
2/26/2023 2:00,1603.92,1591.93,1603.92,1589,82.224072,0.75317382
2/26/2023 1:00,1591.93,1591.65,1594.02,1590.03,63.637791,0.017591807
2/26/2023 0:00,1591.65,1595,1595,1590.5,151.864352,-0.210031348
2/25/2023 23:00,1595,1592.01,1596.69,1589.98,121.077961,0.187812891
2/25/2023 22:00,1592.01,1574.81,1593.05,1571.5,72.608229,1.092195249
2/25/2023 21:00,1574.81,1569.53,1575.14,1565.26,29.042517,0.33640644
2/25/2023 20:00,1569.53,1584.01,1586.03,1558.09,121.61369,-0.914135643
2/25/2023 19:00,1584.01,1586.2,1589.68,1576.35,365.227589,-0.138065818
2/25/2023 18:00,1586.2,1598.13,1598.23,1584.62,22.631442,-0.746497469
2/25/2023 17:00,1598.13,1595.67,1598.53,1595.67,28.615746,0.154167215
2/25/2023 16:00,1595.67,1597.27,1600.6,1595.67,83.07796,-0.100170917
2/25/2023 15:00,1597.27,1597.53,1599.34,1594.03,28.801291,-0.016275125
2/25/2023 14:00,1597.53,1599.14,1601.23,1596.8,11.132798,-0.100679115
2/25/2023 13:00,1599.14,1601.09,1602.31,1599.14,72.028482,-0.121792029
2/25/2023 12:00,1601.09,1599.43,1602.08,1593.04,41.155731,0.103786974
2/25/2023 11:00,1599.43,1596.3,1602.08,1596.3,60.852885,0.196078431
2/25/2023 10:00,1596.3,1601.98,1602.1,1596.3,28.800193,-0.35456123
2/25/2023 9:00,1601.98,1603.47,1604.43,1600.54,10.434524,-0.092923472
2/25/2023 8:00,1603.47,1603.08,1607.44,1603.08,257.704714,0.024328168
2/25/2023 7:00,1603.08,1599.89,1603.08,1597.66,125.898206,0.199388708
2/25/2023 6:00,1599.89,1595.79,1601.05,1595.79,4.190114,0.256926037
2/25/2023 5:00,1595.79,1600.98,1601.3,1594.82,91.947954,-0.324176442
2/25/2023 4:00,1600.98,1597.94,1601.92,1596.9,31.048455,0.19024494
2/25/2023 3:00,1597.94,1598.74,1602.3,1597.94,14.553939,-0.050039406
2/25/2023 2:00,1598.74,1605.03,1607.26,1595.17,48.207262,-0.391892986
2/25/2023 1:00,1605.03,1604.71,1607.59,1603.38,14.389172,0.019941298
2/25/2023 0:00,1604.71,1608.54,1608.54,1602.99,41.666684,-0.238104119
2/24/2023 23:00,1608.54,1603.75,1609.85,1602.78,86.813252,0.298674981
2/24/2023 22:00,1603.75,1603.55,1607.13,1593.31,145.466943,0.012472327
2/24/2023 21:00,1603.55,1611.9,1611.9,1600.44,87.788633,-0.51802221
2/24/2023 20:00,1611.9,1610.56,1622.73,1604.72,442.005455,0.083200874
2/24/2023 19:00,1610.56,1596.7,1610.56,1586.28,368.34233,0.868040333
2/24/2023 18:00,1596.7,1593.61,1599.55,1590.68,90.773898,0.193899386
2/24/2023 17:00,1593.61,1593.69,1597.21,1589.22,245.777379,-0.005019797
2/24/2023 16:00,1593.69,1601.02,1602.7,1576.09,848.90118,-0.457833131
2/24/2023 15:00,1601.02,1638.67,1638.67,1600.84,145.040053,-2.297595001
2/24/2023 14:00,1638.67,1635.07,1640.16,1630.42,41.118014,0.22017406
2/24/2023 13:00,1635.07,1646.47,1646.75,1633.18,221.52775,-0.692390387
2/24/2023 12:00,1646.47,1645.61,1655.12,1645,127.005969,0.052260256
2/24/2023 11:00,1645.61,1648.12,1650.87,1644.35,25.279182,-0.152294736
2/24/2023 10:00,1648.12,1650.84,1650.84,1642.97,41.76516,-0.164764605
2/24/2023 9:00,1650.84,1651.69,1654.49,1648,9.150182,-0.051462441
2/24/2023 8:00,1651.69,1654.35,1656.94,1647.9,28.75487,-0.160788225
2/24/2023 7:00,1654.35,1651.82,1655.88,1645.82,15.129117,0.153164388
2/24/2023 6:00,1651.82,1645.74,1651.82,1642.33,21.786001,0.369438672
2/24/2023 5:00,1645.74,1648.36,1648.36,1642.93,34.46223,-0.158945861
2/24/2023 4:00,1648.36,1648.9,1651.59,1648.31,14.65467,-0.032749105
2/24/2023 3:00,1648.9,1649.13,1652.05,1646.7,40.254787,-0.013946748
2/24/2023 2:00,1649.13,1654.39,1655.28,1647.04,23.74139,-0.31794196
2/24/2023 1:00,1654.39,1651.48,1664.09,1651.48,225.44862,0.176205585
2/24/2023 0:00,1651.48,1650.18,1657.45,1646.6,46.743118,0.078779285
2/23/2023 23:00,1650.18,1646.09,1651.99,1646.09,132.111582,0.248467581
2/23/2023 22:00,1646.09,1644.98,1648.01,1638.47,222.913355,0.067478024
2/23/2023 21:00,1644.98,1652.79,1656.43,1644.98,93.244811,-0.472534321
2/23/2023 20:00,1652.79,1651.82,1658.46,1650.3,66.093952,0.058723105
2/23/2023 19:00,1651.82,1644.64,1657.38,1643.75,253.337877,0.436569705
2/23/2023 18:00,1644.64,1648.25,1648.87,1637.35,92.026114,-0.219020173
